label,X,Y,Z
shorotchandra,-4.4136524,12.817927,8.894541
shordindu,-4.729188,8.997326,1.9754946
humayun_ahmed,9.705933,11.610125,0.7611495
shirshendu,-4.947134,-0.6250075,8.119019
robindronath,-2.8693113,11.817066,7.738037
tarashonkor,-2.5927842,8.384799,5.318127
shunil_gongopaddhay,2.4439535,-3.2399917,11.75914
humayun_ahmed,9.830591,11.359608,0.7776067
manik_bandhopaddhay,-0.34196374,3.828608,6.7710614
shunil_gongopaddhay,2.5559149,-3.046721,13.142721
humayun_ahmed,9.68032,12.20574,1.0886863
tarashonkor,-2.3378532,8.215098,5.422078
toslima_nasrin,8.8564625,0.36774978,6.188257
shottojit_roy,-4.0590696,-1.1827695,-3.6486974
humayun_ahmed,10.214195,12.249968,0.060388368
shordindu,-4.2260795,9.654423,2.77695
humayun_ahmed,9.554047,11.522097,0.37957862
toslima_nasrin,9.407486,0.38244718,6.6844025
shunil_gongopaddhay,2.6107485,-3.011135,14.100116
humayun_ahmed,11.558005,11.709991,1.2059699
robindronath,-2.4866633,11.653513,7.7920628
manik_bandhopaddhay,-0.80298805,4.214235,6.841363
robindronath,-2.841276,11.821483,7.7471695
shorotchandra,-4.36492,12.746732,8.949673
shottojit_roy,-3.3676138,-0.8020622,-3.0444584
humayun_ahmed,9.905087,12.079184,0.97556937
shomresh,6.359512,-3.3283203,-2.176972
shirshendu,-4.5246525,-0.74242425,8.246938
humayun_ahmed,10.048518,11.516769,0.062417705
robindronath,-4.198517,9.640497,2.7349153
shunil_gongopaddhay,3.0790465,-2.9550905,11.939771
bongkim,-1.881217,14.471214,-1.3896532
shirshendu,-4.757621,-1.2297623,8.508774
robindronath,-2.8615496,12.197168,7.9931183
nihar_ronjon_gupta,-0.81263834,-4.3679347,3.549255
humayun_ahmed,9.703373,12.114524,0.26458922
humayun_ahmed,9.741362,11.938433,0.36105058
humayun_ahmed,10.238513,12.523495,0.53508097
shunil_gongopaddhay,2.3322697,-3.369399,11.775163
bongkim,-2.2898793,14.716371,-1.3747979
robindronath,-2.2803326,12.05959,8.347094
humayun_ahmed,9.456265,11.582106,0.5822511
tarashonkor,-2.4225154,8.492241,5.525256
shirshendu,-4.860291,-0.7859878,8.5864935
humayun_ahmed,9.710889,11.768224,0.18013188
tarashonkor,-2.215741,8.081427,5.3518467
humayun_ahmed,9.77414,11.518965,0.8105995
shordindu,-4.592329,8.841663,1.4426662
humayun_ahmed,10.220207,12.567976,2.076862
manik_bandhopaddhay,-0.28107917,4.657594,6.5900006
shunil_gongopaddhay,2.9538503,-3.20668,11.579637
toslima_nasrin,8.825325,0.3570318,6.1583285
humayun_ahmed,10.628544,11.422196,1.1748459
shordindu,-4.6854916,9.066249,2.1233823
humayun_ahmed,11.55135,11.716683,1.1354603
robindronath,-2.675516,11.852924,8.137567
shomresh,6.7364025,-2.7258189,-2.2503912
robindronath,-3.0006065,12.017996,8.200128
shottojit_roy,-4.1499586,-0.97055775,-3.4961338
shorotchandra,-4.4441257,14.270661,7.6325936
shunil_gongopaddhay,2.8090029,-2.7586813,14.23205
humayun_ahmed,10.402833,11.26664,0.4095503
toslima_nasrin,9.112809,-3.911628,3.9166386
humayun_ahmed,9.662882,12.295099,0.76441646
tarashonkor,-0.6377331,7.968529,4.4611998
nazrul,-1.9683805,9.637027,6.593106
shirshendu,-4.5570774,-0.81495744,8.217208
shordindu,-4.7572265,8.848617,1.493072
shottojit_roy,-3.3477094,-0.7763715,-3.6056647
humayun_ahmed,10.54478,11.609781,-0.14680299
humayun_ahmed,9.958588,11.5103855,0.9017955
humayun_ahmed,10.620099,11.333778,1.189249
humayun_ahmed,11.604223,11.719128,1.2504569
shunil_gongopaddhay,3.3159597,-2.964701,11.8442545
MZI,11.732936,4.405506,9.995235
shomresh,6.48953,-3.2590501,-2.1874866
humayun_ahmed,9.777771,11.15751,-0.0040503745
shomresh,6.1704454,-3.2131748,-1.818132
shirshendu,-4.4213243,-0.07577834,8.216914
shorotchandra,-4.837619,12.834354,8.702406
shorotchandra,-4.713844,12.458941,8.455261
shunil_gongopaddhay,2.2458389,-3.50568,11.864113
shordindu,-4.2509646,9.635723,2.718086
humayun_ahmed,9.516533,12.088091,1.5167779
robindronath,-2.5179675,12.441602,8.022144
humayun_ahmed,9.810572,10.951737,0.038238704
humayun_ahmed,10.115717,12.4692335,2.0910897
manik_bandhopaddhay,-0.7606157,4.2763357,6.804683
shottojit_roy,-3.9143639,-1.0227369,-4.0512686
humayun_ahmed,9.723761,11.211588,0.9432104
bongkim,-2.5206113,14.908354,-1.4811417
shomresh,6.39893,-3.2494307,-2.4900572
nihar_ronjon_gupta,-0.8570596,-4.4683266,3.4094741
shorotchandra,-4.8835154,12.88053,8.912375
MZI,12.056167,4.2423697,9.363478
shordindu,-4.8015223,8.943426,1.8692057
shunil_gongopaddhay,2.7879858,-3.016603,11.864901
tarashonkor,-2.5829475,8.422792,5.4467535
humayun_ahmed,11.300191,11.615175,1.1364666
toslima_nasrin,9.111855,-3.7387867,4.2526073
shomresh,6.4082465,-2.443036,-2.1616879
shorotchandra,-4.1524544,13.01363,8.636354
humayun_ahmed,10.309175,11.095108,0.2072434
shirshendu,-4.8189616,-1.0015898,8.347091
shunil_gongopaddhay,2.6269972,-2.8934,12.611697
shordindu,-4.719932,9.027782,2.0732002
shomresh,5.5245304,-2.2143211,-2.1049993
toslima_nasrin,8.972624,-3.587881,4.4536242
robindronath,-2.6869764,12.392932,8.041285
nihar_ronjon_gupta,-0.82050556,-4.3066177,3.5366032
humayun_ahmed,10.122473,11.615096,-0.06591417
MZI,11.420147,4.533092,10.335517
tarashonkor,-0.7419101,7.9045353,4.5559325
shomresh,5.984161,-2.413708,-2.4470744
shorotchandra,-4.3489113,12.716502,8.727357
shottojit_roy,-4.1477256,-1.1164339,-3.697088
bongkim,-2.0421681,14.766672,-1.5934392
humayun_ahmed,9.474456,11.369577,0.35501322
shorotchandra,-5.0172048,13.6705265,8.682111
shunil_gongopaddhay,2.4180005,-3.2502499,12.03263
MZI,11.42455,4.534375,10.373493
manik_bandhopaddhay,-0.6187675,4.1980267,6.9298935
humayun_ahmed,9.450377,11.679445,-0.14429034
humayun_ahmed,10.126125,12.215873,-0.0037253003
MZI,11.372252,4.512544,10.013029
toslima_nasrin,8.814291,0.36579308,6.1428685
shirshendu,-4.7034416,-0.783073,8.355602
tarashonkor,-2.464842,8.470768,5.59123
robindronath,-2.8768148,12.2478895,7.9821067
shomresh,6.412401,-3.3686504,-2.0366783
humayun_ahmed,9.838706,12.260927,0.8696925
shordindu,-4.669546,8.997989,2.134828
shunil_gongopaddhay,2.551986,-3.4595115,11.949861
humayun_ahmed,10.093717,10.956355,0.5102433
shunil_gongopaddhay,2.9083633,-3.1120174,11.616754
bongkim,-2.2860317,14.870377,-1.5622871
tarashonkor,-0.70807475,7.8841043,4.532759
shottojit_roy,-4.005986,-1.0072985,-3.3920062
robindronath,-2.4296544,12.616885,8.355232
MZI,11.129666,4.157124,8.984122
humayun_ahmed,10.15566,11.676512,0.51344144
MZI,11.5499325,4.2990475,10.140603
humayun_ahmed,9.164854,11.493428,0.38919348
humayun_ahmed,11.020726,12.155213,1.0620064
manik_bandhopaddhay,0.3484269,4.641435,6.693059
nihar_ronjon_gupta,-0.5769822,-4.1758766,3.3165293
shottojit_roy,-3.912702,-1.1555927,-4.0539203
robindronath,-2.8282003,12.308007,8.118889
zahir_rayhan,2.2158659,3.8332353,-1.5227785
toslima_nasrin,9.114286,-3.6877835,4.2641816
tarashonkor,-2.7133393,8.439852,5.190041
shorotchandra,-4.6134152,12.926947,8.6834345
tarashonkor,-2.4854913,8.430213,5.4733443
MZI,11.362155,4.511744,10.286255
shorotchandra,-4.9365425,13.496068,8.904216
humayun_ahmed,10.166133,11.945151,-0.06822684
robindronath,-2.819702,11.9077425,7.973659
shomresh,5.8506503,-3.446784,-2.5867095
shirshendu,-4.553431,-0.2195311,8.073548
shordindu,-4.79745,9.002089,1.8795565
MZI,11.343783,4.4508142,9.386581
manik_bandhopaddhay,0.33892378,4.6692595,6.6674275
shomresh,6.483023,-3.318352,-2.157942
humayun_ahmed,10.280615,12.02166,0.7525913
shorotchandra,-4.820504,12.977809,8.779802
shirshendu,-5.0680113,-0.6279352,8.511415
shunil_gongopaddhay,2.6758308,-2.6173491,12.760851
shottojit_roy,-3.7645466,-0.9736666,-4.191243
MZI,11.365,4.5174403,10.269453
shomresh,6.2581954,-2.9005594,-2.6512532
humayun_ahmed,9.195159,12.0561695,1.0878363
toslima_nasrin,9.153225,-3.795943,4.0660663
nihar_ronjon_gupta,-0.8744435,-4.305697,3.5923092
shottojit_roy,-4.2217827,-1.225861,-3.834995
shunil_gongopaddhay,3.1525264,-2.5980148,13.294653
humayun_ahmed,10.260488,11.612419,1.2584802
robindronath,-3.0172856,12.144486,7.9425974
shunil_gongopaddhay,2.7698638,-2.8768656,12.803821
humayun_ahmed,10.050542,10.936382,0.597955
humayun_ahmed,9.58928,11.344227,-0.18625297
shorotchandra,-4.9429183,12.492889,8.512657
shordindu,-4.602531,9.093496,2.0366666
humayun_ahmed,10.377074,11.933481,-0.2456541
manik_bandhopaddhay,-0.83008856,4.102555,6.9213057
bongkim,-1.9663148,14.646327,-1.5190066
MZI,11.9850235,4.2878947,9.675327
shunil_gongopaddhay,2.6862266,-2.8461835,12.709703
shorotchandra,-4.8148675,12.904456,8.597498
toslima_nasrin,9.069161,-3.4361145,4.739777
robindronath,-2.3181925,12.291866,8.4916725
shirshendu,-5.092133,-0.75673217,8.444583
humayun_ahmed,9.81878,11.403332,0.97116333
robindronath,-1.9947568,13.174092,7.614388
shunil_gongopaddhay,3.018982,-3.1744683,11.707639
shomresh,6.247516,-2.934675,-1.8424876
humayun_ahmed,9.541793,11.434755,0.47471842
humayun_ahmed,10.471996,11.66458,0.056385078
humayun_ahmed,9.899889,11.553994,0.6129667
humayun_ahmed,10.611146,11.968217,-0.15147409
humayun_ahmed,10.058604,12.385711,2.0153275
shorotchandra,-4.7222505,13.118206,9.115667
manik_bandhopaddhay,-0.78302497,4.224685,6.852178
shunil_gongopaddhay,2.7412086,-2.8677244,12.23825
shorotchandra,-4.525517,12.597964,8.629176
MZI,11.579006,4.426579,10.216412
humayun_ahmed,11.673372,11.810031,1.1655635
robindronath,-2.9905896,12.1163435,7.857546
bongkim,-1.9850515,14.452112,-1.3201517
humayun_ahmed,9.571411,11.214764,0.40298817
robindronath,-2.2778337,12.097201,8.387248
humayun_ahmed,11.652516,11.881481,0.8582867
nihar_ronjon_gupta,-0.67036545,-4.141729,3.4817464
manik_bandhopaddhay,-0.6479199,4.408073,6.744755
humayun_ahmed,9.968269,11.744953,-0.3021617
shunil_gongopaddhay,2.8437023,-2.7384717,14.012976
shomresh,5.755836,-3.5848002,-2.835828
humayun_ahmed,9.630753,11.471662,0.50503385
humayun_ahmed,9.805543,11.362158,1.0766582
tarashonkor,-0.4172586,8.059251,4.295437
shirshendu,-4.6739125,-0.5953128,8.115572
MZI,11.481619,4.283188,10.225694
shorotchandra,-4.402603,12.996835,8.622329
humayun_ahmed,10.474338,11.6134815,-0.14708684
nazrul,-1.953015,9.616101,6.58247
toslima_nasrin,9.012021,-4.0635357,3.7912314
bongkim,-2.3706434,14.863579,-1.5090078
shottojit_roy,-4.077664,-1.1103384,-3.4819834
shunil_gongopaddhay,2.5824895,-2.9742892,12.817169
nihar_ronjon_gupta,-0.6263236,-4.159438,3.4020529
shirshendu,-4.6659074,-0.43412796,7.876514
shomresh,6.431162,-3.2588072,-2.2612724
toslima_nasrin,9.129479,-4.03969,3.7684972
shorotchandra,-4.55665,12.916433,8.756225
shunil_gongopaddhay,2.9781296,-2.6284583,13.365771
tarashonkor,-0.6778359,7.8646283,4.5096817
humayun_ahmed,9.528453,11.288385,0.61961013
manik_bandhopaddhay,-0.4238448,4.8572683,6.5486493
robindronath,-2.6666088,12.0215025,7.683093
humayun_ahmed,9.527648,11.6074505,0.38047814
shomresh,6.347689,-2.348914,-2.2282653
MZI,10.999185,4.1465282,8.8762665
shunil_gongopaddhay,2.6321602,-2.3262544,12.144392
shirshendu,-5.006353,-1.2676878,8.04975
shordindu,-4.5154424,9.298286,1.8848677
shottojit_roy,-3.9125044,-0.9048219,-4.1863756
shunil_gongopaddhay,2.7880015,-3.1510732,11.649963
toslima_nasrin,8.726378,0.3186523,6.0412097
humayun_ahmed,9.628319,11.346069,0.83188057
MZI,11.387993,4.5515823,10.311961
shottojit_roy,-3.735475,-0.9467679,-4.1636353
toslima_nasrin,9.063668,-4.058218,3.7964764
humayun_ahmed,10.0256,12.361465,1.9765886
shomresh,6.8213367,-2.7695377,-2.166432
manik_bandhopaddhay,-0.6719957,4.262749,6.9043174
humayun_ahmed,9.484451,11.845282,0.30753466
shorotchandra,-5.1061144,13.67835,8.651305
shottojit_roy,-3.486388,-0.8336937,-3.178398
shunil_gongopaddhay,2.7079055,-2.8788278,14.171423
toslima_nasrin,9.144615,-3.936064,3.871714
shirshendu,-4.6717067,-0.99756855,8.173898
humayun_ahmed,9.348292,11.940925,0.49260136
shorotchandra,-4.4378777,14.313964,7.594917
bongkim,-2.0362778,14.700278,-1.5444444
robindronath,-2.2893617,12.753281,8.249948
shorotchandra,-4.7120323,12.842873,8.656148
toslima_nasrin,9.06633,-4.0529838,3.8624818
humayun_ahmed,9.086927,11.863124,0.17210679
shordindu,-4.754327,8.977291,1.8980349
shomresh,6.623092,-3.1327968,-2.0495713
shomresh,5.9174767,-2.3280168,-2.3553421
humayun_ahmed,10.151852,11.063226,0.16293041
shunil_gongopaddhay,2.8264704,-3.2108517,11.617244
shirshendu,-4.6401157,-0.8846903,8.203343
humayun_ahmed,9.878808,11.035638,0.7073711
robindronath,-2.3090785,12.566946,8.202633
humayun_ahmed,10.164061,11.888816,0.022107437
shorotchandra,-5.0299945,13.640564,8.78199
nihar_ronjon_gupta,-0.6969249,-4.135008,3.4057996
shunil_gongopaddhay,2.573655,-2.84474,12.735672
nazrul,-1.9510959,9.695151,6.6471047
robindronath,-2.1939852,12.530955,8.337196
manik_bandhopaddhay,-4.735665,-0.72152597,8.20968
robindronath,-1.9689102,13.129018,7.653917
shirshendu,-5.023292,-0.7407683,8.401007
humayun_ahmed,10.139635,12.383943,0.55072814
shomresh,5.899674,-2.729409,-2.2797296
humayun_ahmed,9.417666,11.05781,0.6469836
humayun_ahmed,10.414756,11.91834,-0.025388492
MZI,11.580183,4.6204643,10.443537
toslima_nasrin,9.070561,-3.5954237,4.585432
shorotchandra,-4.4758716,13.0870905,8.568714
humayun_ahmed,10.183379,12.517407,0.8631628
shottojit_roy,-4.306958,-0.9771223,-3.690051
shottojit_roy,-3.9301097,-1.0013626,-3.8090045
shirshendu,-4.6011686,-0.29883787,8.009054
humayun_ahmed,9.413285,11.632502,0.35344702
shomresh,6.5326943,-3.1498091,-2.3246326
MZI,10.961093,4.1197896,8.83238
shomresh,6.2988453,-2.9735684,-2.7806783
shottojit_roy,-3.3125436,-0.74542564,-3.5830483
humayun_ahmed,10.350033,11.934776,-0.08503831
shomresh,6.560831,-2.9224052,-2.0502832
humayun_ahmed,10.205452,11.335572,0.32247683
shunil_gongopaddhay,2.2987137,-3.2275717,11.915017
shorotchandra,-4.3647923,12.827505,9.043142
tarashonkor,-0.65724885,7.9279137,4.478963
humayun_ahmed,10.47918,12.181343,0.105008155
shunil_gongopaddhay,2.727955,-2.7966297,12.828305
shorotchandra,-4.3940616,12.6250105,8.526938
shomresh,5.921358,-2.327337,-2.3874507
shordindu,-4.342689,9.474749,2.5440025
toslima_nasrin,9.1192875,-3.6437888,4.372812
shunil_gongopaddhay,3.1325498,-2.6060607,13.313423
humayun_ahmed,9.124345,12.022362,1.5566244
zahir_rayhan,2.7193446,4.1414547,-1.7278891
MZI,10.977275,4.205493,8.95681
shirshendu,-4.897418,-0.80155593,8.244095
nihar_ronjon_gupta,-0.5658774,-4.193622,3.288224
shunil_gongopaddhay,2.627321,-2.980087,14.144458
shunil_gongopaddhay,2.8646681,-2.7114968,14.139521
tarashonkor,-2.3141372,8.671214,5.052231
robindronath,-2.2127635,12.7847805,8.344811
humayun_ahmed,10.023277,12.462248,1.7376639
shottojit_roy,-4.147192,-0.96777403,-3.4873865
humayun_ahmed,10.227879,11.618583,0.3183119
bongkim,-2.4354439,14.922273,-1.5362197
humayun_ahmed,11.726855,11.861878,1.11877
shunil_gongopaddhay,2.7326016,-2.988651,12.54187
humayun_ahmed,10.136393,12.578839,0.6783879
toslima_nasrin,9.092192,-3.5209649,4.6626906
shordindu,-4.783258,8.915807,1.7217909
humayun_ahmed,9.356705,11.736089,0.27297863
shorotchandra,-4.8254104,12.821869,8.671805
nazrul,-1.9977397,9.791291,6.7199473
shomresh,6.8768005,-2.9271185,-2.0462656
shirshendu,-4.716306,-0.80629593,8.592977
shunil_gongopaddhay,2.5503354,-3.0408347,12.4298
shirshendu,-4.982617,-0.6535108,8.384142
humayun_ahmed,10.86014,11.752247,0.7017281
bongkim,-2.48796,14.766708,-1.3275136
humayun_ahmed,9.824171,11.339727,0.36923006
MZI,11.003475,4.140571,8.878416
shunil_gongopaddhay,2.624097,-3.014288,14.207047
shorotchandra,-4.9172897,12.6888075,8.708172
shomresh,6.2516093,-3.2058403,-2.1228507
robindronath,-2.2298505,12.571584,8.534477
humayun_ahmed,9.166526,12.102767,1.6185373
toslima_nasrin,9.340675,0.31738308,6.7144895
shorotchandra,-4.416399,13.113563,9.158555
humayun_ahmed,9.518088,11.759961,0.4919616
bongkim,-2.2664022,14.7673235,-1.4552867
shottojit_roy,-3.3811336,-0.8137102,-3.7026036
shomresh,5.737294,-3.6053638,-2.8285728
shordindu,-4.570981,8.973187,1.9478819
humayun_ahmed,9.583042,12.122189,0.6354185
shomresh,6.6766844,-3.2074418,-2.1672533
humayun_ahmed,11.6946125,11.848572,1.0610468
MZI,11.504233,4.5824037,10.41093
shorotchandra,-4.386953,13.149478,8.691733
humayun_ahmed,9.252002,11.931902,0.73674357
toslima_nasrin,9.14537,-3.6076066,4.3762517
robindronath,-2.8881578,12.265069,7.894406
humayun_ahmed,11.400146,11.762813,1.2469761
bongkim,-2.1176832,14.802323,-1.6048294
shomresh,6.538788,-2.3564036,-2.1686316
shirshendu,-4.9459357,-1.2965963,8.086294
robindronath,-2.3216746,11.136041,7.4836597
toslima_nasrin,9.377102,0.3460097,6.717098
shordindu,-4.791547,9.0036955,1.8648536
shomresh,6.23415,-3.260298,-2.3034606
humayun_ahmed,10.199595,12.224356,0.13025992
tarashonkor,-0.7535759,6.002972,5.6859865
humayun_ahmed,10.336115,12.552249,2.0546684
shunil_gongopaddhay,2.2623634,-3.2995028,11.805281
shordindu,-4.5329766,9.03621,2.2324603
shorotchandra,-2.7663646,12.039435,8.036053
tarashonkor,-2.632503,8.493194,5.1685543
shorotchandra,-4.6035643,12.515746,8.595406
shottojit_roy,-3.6778586,-0.976875,-4.0923576
humayun_ahmed,9.841594,11.776841,0.68549323
shunil_gongopaddhay,2.7380128,-2.8872466,12.405283
robindronath,-2.5989466,11.945583,7.67463
shirshendu,-4.5782895,-1.363095,8.360088
shomresh,6.0979447,-2.8047779,-2.2392933
robindronath,-2.3518727,12.302181,8.432101
zahir_rayhan,2.703997,4.1364427,-1.7217339
shirshendu,-4.600386,-1.2397951,8.377329
toslima_nasrin,9.114053,-3.422888,4.793847
shirshendu,-4.448597,-1.3256258,8.294292
toslima_nasrin,9.37807,0.34890446,6.6946735
humayun_ahmed,11.112041,11.455807,1.1471151
shirshendu,-5.004825,-0.8600286,8.29518
shunil_gongopaddhay,2.3895123,-3.42972,11.824013
shordindu,-4.454268,8.920864,2.007014
humayun_ahmed,9.993391,11.602058,0.16963902
humayun_ahmed,10.12981,12.049731,-0.25646925
humayun_ahmed,10.150393,12.3737545,1.8721932
shorotchandra,-4.482639,12.615645,8.507191
humayun_ahmed,9.592793,11.341763,-0.19287932
shottojit_roy,-3.7904232,-0.95960176,-3.8079944
shunil_gongopaddhay,2.9586444,-2.6074288,13.706958
shorotchandra,-4.4793906,13.087238,8.27793
humayun_ahmed,10.303344,11.958622,-0.13969947
MZI,12.011942,4.223028,9.475734
humayun_ahmed,9.94641,12.076307,-0.14524263
shordindu,-4.5023036,9.202849,2.1044292
shomresh,6.4845667,-3.3395255,-2.0655923
shomresh,6.434512,-2.8219407,-2.4427197
shottojit_roy,-3.540647,-0.9104221,-3.825339
bongkim,-2.2112725,14.634985,-1.3504207
shunil_gongopaddhay,2.9646318,-3.0633597,11.705154
shomresh,6.2597055,-3.2705593,-2.4655738
humayun_ahmed,9.455641,11.76278,0.38858762
robindronath,-2.1888976,12.743177,8.446977
MZI,11.515423,4.488299,10.279789
manik_bandhopaddhay,0.30913335,4.6512923,6.699087
shunil_gongopaddhay,2.90195,-3.3241704,11.585129
humayun_ahmed,10.143488,12.565924,2.078922
robindronath,-2.787583,11.848112,7.7904673
shirshendu,-4.9137125,-1.2249669,8.079326
MZI,10.937697,4.0916777,8.808678
humayun_ahmed,9.49158,11.406801,0.9419374
shunil_gongopaddhay,2.6857514,-3.0927734,12.063599
shordindu,-4.6192718,9.112265,2.0683668
shorotchandra,-4.8685346,12.470369,8.550365
humayun_ahmed,9.80772,11.529458,0.12090977
manik_bandhopaddhay,0.30412075,4.63072,6.705124
shunil_gongopaddhay,2.7824717,-2.8291833,14.07371
tarashonkor,-2.295269,8.661644,5.110705
shomresh,6.3500814,-3.3877537,-2.1638253
shorotchandra,-4.3322916,13.062407,9.006518
toslima_nasrin,8.887177,0.39989442,6.217443
shunil_gongopaddhay,2.9816322,-2.6085458,13.731063
humayun_ahmed,11.365743,11.4693575,1.4068768
shunil_gongopaddhay,3.1557863,-2.552725,13.349969
shottojit_roy,-4.021319,-1.1617762,-3.4796982
humayun_ahmed,9.907452,10.905256,0.85472405
humayun_ahmed,9.968024,12.121422,0.77926934
nihar_ronjon_gupta,-1.0182272,-4.535936,3.6038575
shunil_gongopaddhay,3.3523402,-2.978723,11.788353
MZI,12.082818,4.3511763,9.407412
humayun_ahmed,9.444565,11.400897,0.92179066
shorotchandra,-4.7617083,12.665961,8.781801
shirshendu,-4.932411,-1.3335646,8.062354
toslima_nasrin,9.085161,-3.6752856,4.483652
tarashonkor,-0.70894104,7.9081464,4.531425
shunil_gongopaddhay,2.6073396,-2.4784603,12.070965
zahir_rayhan,2.7443595,4.161625,-1.7466719
humayun_ahmed,9.6164875,11.412836,0.22955503
shorotchandra,-4.623442,12.998223,8.808109
shordindu,-4.3626633,9.395542,2.2143495
shomresh,6.4919305,-2.83579,-1.9688383
robindronath,-2.2679462,12.618263,8.351375
shunil_gongopaddhay,2.8516681,-3.8981633,12.493746
shottojit_roy,-3.4856126,-0.8373679,-3.1423988
manik_bandhopaddhay,0.25988963,4.677614,6.688608
humayun_ahmed,9.444501,11.212977,0.50725555
shorotchandra,-4.41067,12.903513,8.83845
MZI,12.022169,4.354816,9.405222
humayun_ahmed,10.803941,11.059649,1.5575953
nihar_ronjon_gupta,-0.9349097,-4.5077515,3.5042343
shunil_gongopaddhay,2.4162617,-3.4542987,11.883632
shorotchandra,-4.5876923,12.945261,8.729941
shordindu,-4.810257,8.965023,1.5388771
humayun_ahmed,10.123263,12.6277,0.6103579
MZI,12.104717,4.3503885,9.513301
shirshendu,-4.7282395,-0.5271837,8.067016
humayun_ahmed,9.844856,12.0790825,0.0980695
bongkim,-2.0292218,14.711974,-1.5104766
tarashonkor,-2.617359,8.458753,5.232219
shorotchandra,-5.005337,13.760768,8.659425
shomresh,6.210064,-3.299766,-2.3972557
shorotchandra,-5.1276064,13.729413,8.631052
humayun_ahmed,9.572611,11.9576,0.9622101
humayun_ahmed,9.749444,12.251261,-0.1096962
shunil_gongopaddhay,2.8327293,-2.7458875,14.193897
robindronath,-2.6917725,12.36916,7.9998727
humayun_ahmed,11.139375,11.984853,1.0646983
shottojit_roy,-4.255803,-1.2062792,-3.638615
shirshendu,-5.024416,-0.7719488,8.455204
